id,month_year,relevance_score,Topic,Country,Confidence,Most_freq_country,Name,Recoded_countries,Remaining_non_countries,z_nature,z_society,z_culture,z_greenwashing_discourse,z_greenwashing_claims,z_transformative_discourse,z_transformative_action,z_greenwashing,z_transformativeness,Meta_Category
2623,2022-10-01,0.8542085886001587,23.0,,,,23_create life_life want_want year_future self,,,0.1483154296875,0.6318359375,0.337646484375,0.0021572113037109,0.0099716186523437,0.043243408203125,0.02716064453125,0.0099716186523437,0.02716064453125,"Health, lifestyle and cultural richness"
2624,2022-10-01,0.9984848499298096,-1.0,Canada,High,Canada,-1_environment future_sustainable future_worldenvironmentday_sustainable,Canada,,0.0218353271484375,0.81494140625,0.000762939453125,0.0026893615722656,0.1474609375,0.81591796875,0.63818359375,0.1474609375,0.63818359375,Reviving ecosystems and species
2625,2022-10-01,0.8874929547309875,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.2354736328125,0.7607421875,0.0041961669921875,0.0016326904296875,0.1259765625,0.46826171875,0.935546875,0.1259765625,0.935546875,Reviving ecosystems and species
2626,2022-10-01,0.998772382736206,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0013895034790039,0.91455078125,0.0057449340820312,0.06768798828125,0.017669677734375,0.98291015625,0.89111328125,0.017669677734375,0.89111328125,Reviving ecosystems and species
2627,2022-10-01,0.9987605810165404,-1.0,India,High,India,-1_environment future_sustainable future_worldenvironmentday_sustainable,India,,0.052154541015625,0.9501953125,0.0088882446289062,0.2666015625,0.4755859375,0.86669921875,0.8759765625,0.4755859375,0.8759765625,Reviving ecosystems and species
2628,2022-10-01,0.9436063766479492,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0047836303710937,0.10693359375,0.0148696899414062,0.002054214477539,0.0093002319335937,0.90771484375,0.367431640625,0.0093002319335937,0.367431640625,Reviving ecosystems and species
2629,2022-10-01,0.9967944622039796,11.0,,,,11_ecosystem vision_build ecosystem_ecosystem project_vision ecosystem,,,0.7177734375,0.759765625,0.053253173828125,0.0010671615600585,0.0284576416015625,0.443603515625,0.334716796875,0.0284576416015625,0.334716796875,Reviving ecosystems and species
2630,2022-10-01,0.8568630814552307,35.0,,,,35_electric vehicles_electric future_ev future_electric vehicle,,,0.022125244140625,0.261474609375,0.06719970703125,0.0022087097167968,0.0166168212890625,0.288818359375,0.0118408203125,0.0166168212890625,0.0118408203125,Everyday mobility and infrastructure
2631,2022-10-01,0.8281087279319763,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.75927734375,0.89599609375,0.1798095703125,0.0045547485351562,0.03436279296875,0.5361328125,0.9599609375,0.03436279296875,0.9599609375,Everyday mobility and infrastructure
2632,2022-10-01,0.9270287752151488,82.0,Cape Verde,High,Cape Verde,82_donate today_donation_donated_donate,Cape Verde,,0.91455078125,0.384765625,0.9306640625,0.0008611679077148,0.0091629028320312,0.740234375,0.9326171875,0.0091629028320312,0.9326171875,Reviving ecosystems and species
2633,2022-10-01,0.9047841429710388,-1.0,Kenya,High,Kenya,-1_environment future_sustainable future_worldenvironmentday_sustainable,Kenya,,0.9482421875,0.951171875,0.359619140625,0.415771484375,0.79833984375,0.9013671875,0.99609375,0.79833984375,0.99609375,Reviving ecosystems and species
2634,2022-10-01,0.9850205779075624,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9482421875,0.8642578125,0.77294921875,0.0017471313476562,0.06744384765625,0.99365234375,0.91796875,0.06744384765625,0.91796875,Reviving ecosystems and species
2635,2022-10-01,0.9059990644454956,-1.0,Canada,High,Canada,-1_environment future_sustainable future_worldenvironmentday_sustainable,Canada,,0.9580078125,0.943359375,0.0750732421875,0.0067672729492187,0.1661376953125,0.81201171875,0.974609375,0.1661376953125,0.974609375,Reviving ecosystems and species
2636,2022-10-01,0.9660824537277222,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.07623291015625,0.0823974609375,0.0218658447265625,0.0010099411010742,0.0106658935546875,0.69580078125,0.0177459716796875,0.0106658935546875,0.0177459716796875,Reviving ecosystems and species
2637,2022-10-01,0.9040390253067015,-1.0,UK,High,UK,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.0008125305175781,0.71484375,0.0115432739257812,0.0043067932128906,0.074951171875,0.83984375,0.96533203125,0.074951171875,0.96533203125,Reviving ecosystems and species
2638,2022-10-01,0.9870872497558594,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9033203125,0.3310546875,0.9765625,0.017730712890625,0.04986572265625,0.962890625,0.89697265625,0.04986572265625,0.89697265625,Reviving ecosystems and species
2639,2022-10-01,0.7852311134338379,67.0,,,,67_transformational leadership_leadership creating_future leadership_leadership,,,0.0060653686523437,0.1942138671875,0.035400390625,0.0007128715515136,0.0014715194702148,0.95751953125,0.237060546875,0.0014715194702148,0.237060546875,Shaping governance for collective futures
2640,2022-10-01,0.987766683101654,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.94970703125,0.42236328125,0.07391357421875,0.0084457397460937,0.035675048828125,0.58349609375,0.6826171875,0.035675048828125,0.6826171875,Reviving ecosystems and species
2641,2022-10-01,0.9223818182945251,-1.0,Kenya,High,Kenya,-1_environment future_sustainable future_worldenvironmentday_sustainable,Kenya,,0.97705078125,0.931640625,0.26708984375,0.03533935546875,0.37060546875,0.810546875,0.99462890625,0.37060546875,0.99462890625,Reviving ecosystems and species
2642,2022-10-01,0.9445639848709106,1.0,,,,1_sporting_football_sports_esports,,,0.0343017578125,0.0743408203125,0.033935546875,0.0080413818359375,0.0189056396484375,0.716796875,0.09796142578125,0.0189056396484375,0.09796142578125,"Health, lifestyle and cultural richness"
2643,2022-10-01,0.9300965666770936,-1.0,China,High,China,-1_environment future_sustainable future_worldenvironmentday_sustainable,China,,0.970703125,0.24462890625,0.053436279296875,0.0052375793457031,0.026824951171875,0.583984375,0.83203125,0.026824951171875,0.83203125,Reviving ecosystems and species
2644,2022-10-01,0.9761055111885072,16.0,,Low,,16_vote future_vote_ballot_vote blue,,,0.97509765625,0.76025390625,0.2548828125,0.0078125,0.037872314453125,0.884765625,0.87109375,0.037872314453125,0.87109375,Shaping governance for collective futures
2645,2022-10-01,0.8179267048835754,85.0,,,,85_future cycling_cyclinglife_cycling_bike future,,,0.65625,0.83837890625,0.0045394897460937,0.0002720355987548,0.14990234375,0.962890625,0.97705078125,0.14990234375,0.97705078125,Everyday mobility and infrastructure
2646,2022-10-01,0.9834252595901488,81.0,Maldives,High,Maldives,81_recycling future_future recycling_waste recycling_global recycling,Maldives,,0.28515625,0.6162109375,0.07354736328125,0.026519775390625,0.0662841796875,0.91552734375,0.9775390625,0.0662841796875,0.9775390625,Reducing pollution
2647,2022-10-01,0.9981103539466858,18.0,,,,18_better future_optimistic bright_bright future_future queen,,,0.019317626953125,0.1226806640625,0.093017578125,0.0072517395019531,0.0299072265625,0.6044921875,0.7490234375,0.0299072265625,0.7490234375,Reviving ecosystems and species
2648,2022-10-01,0.9057089686393738,8.0,Canada,High,Canada,8_youth day_youthday_youth future_future youth,Canada,,0.5791015625,0.978515625,0.0210723876953125,0.0007753372192382,0.22314453125,0.74951171875,0.82666015625,0.22314453125,0.82666015625,Inclusive and equal future
2649,2022-10-01,0.8734842538833618,8.0,Rwanda,High,Rwanda,8_youth day_youthday_youth future_future youth,Rwanda,,0.9853515625,0.34716796875,0.374755859375,0.0005040168762207,0.0010099411010742,0.36181640625,0.95556640625,0.0010099411010742,0.95556640625,Inclusive and equal future
2650,2022-10-01,0.9759017825126648,5.0,,Low,India,5_environment future_environment city_maintain clean_sustainable,India,,0.98095703125,0.81103515625,0.8017578125,0.0097885131835937,0.0219573974609375,0.9599609375,0.97119140625,0.0219573974609375,0.97119140625,Everyday mobility and infrastructure
2651,2022-10-01,0.997701108455658,28.0,,Low,,28_future green_green future_environment green_greener future,,,0.9189453125,0.5791015625,0.0210418701171875,0.0002002716064453,0.0911865234375,0.85498046875,0.99560546875,0.0911865234375,0.99560546875,Reviving ecosystems and species
2652,2022-10-01,0.9397760629653932,3.0,,,,3_oceans day_world oceans_oceans future_ocean day,,,0.97509765625,0.75048828125,0.261474609375,0.0241241455078125,0.55224609375,0.81494140625,0.9775390625,0.55224609375,0.9775390625,Reviving ecosystems and species
2653,2022-10-01,0.9287862181663512,10.0,Scotland,High,Scotland,10_city nature_city vision_nature urban_urban nature,United Kingdom,,0.611328125,0.68310546875,0.67236328125,0.0843505859375,0.397216796875,0.599609375,0.9873046875,0.397216796875,0.9873046875,Reviving ecosystems and species
2654,2022-10-01,0.989729642868042,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.69287109375,0.1695556640625,0.9033203125,0.0021820068359375,0.03729248046875,0.75830078125,0.74072265625,0.03729248046875,0.74072265625,Reviving ecosystems and species
2655,2022-10-01,0.9567165970802308,42.0,United Arab Emirates,High,United Arab Emirates,42_expo dubai_future uae_uae vision_uae,United Arab Emirates,,0.366455078125,0.958984375,0.5634765625,0.0021228790283203,0.025909423828125,0.97802734375,0.798828125,0.025909423828125,0.798828125,Harnessing technology for futures
2656,2022-10-01,0.9322810769081116,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.39111328125,0.50146484375,0.79443359375,0.0208740234375,0.085205078125,0.87548828125,0.953125,0.085205078125,0.953125,Reviving ecosystems and species
2657,2022-10-01,0.970815360546112,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.99560546875,0.85693359375,0.09173583984375,0.0025749206542968,0.0051193237304687,0.79052734375,0.95751953125,0.0051193237304687,0.95751953125,Reviving ecosystems and species
2658,2022-10-01,0.989626169204712,52.0,India,High,India,52_digital innovation_digital ecosystem_digital economy_digital business,India,,0.0251312255859375,0.71484375,0.051116943359375,0.0020313262939453,0.041259765625,0.96337890625,0.01708984375,0.041259765625,0.01708984375,Reimagining production and industry
2659,2022-10-01,0.8680025339126587,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0047264099121093,0.0063591003417968,0.0124740600585937,0.0059776306152343,0.0150527954101562,0.97412109375,0.268798828125,0.0150527954101562,0.268798828125,Reviving ecosystems and species
2660,2022-10-01,0.8449028730392456,2.0,Pakistan,High,Pakistan,2_building future_sustainable built_built environment_future built,Pakistan,,0.7783203125,0.64453125,0.1932373046875,0.0282440185546875,0.1636962890625,0.65478515625,0.79931640625,0.1636962890625,0.79931640625,Everyday mobility and infrastructure
2661,2022-10-01,0.9989193081855774,60.0,,,,60_saving nature_save nature_nature save_nature savesoil,,,0.984375,0.081298828125,0.54833984375,0.0004370212554931,0.0029640197753906,0.57373046875,0.890625,0.0029640197753906,0.890625,Reviving ecosystems and species
2662,2022-10-01,0.9653796553611756,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9921875,0.496337890625,0.416259765625,0.0048789978027343,0.024169921875,0.90966796875,0.9326171875,0.024169921875,0.9326171875,Reviving ecosystems and species
2663,2022-10-01,0.9257358312606812,15.0,Canada,High,Canada,15_sustainable urban_urban environment_smart cities_cities future,Canada,,0.170654296875,0.56689453125,0.08013916015625,0.0070724487304687,0.0128173828125,0.8896484375,0.260009765625,0.0128173828125,0.260009765625,Everyday mobility and infrastructure
2664,2022-10-01,0.9975579380989076,2.0,India,High,India,2_building future_sustainable built_built environment_future built,India,,0.6533203125,0.8857421875,0.66845703125,0.0226593017578125,0.236328125,0.89013671875,0.3828125,0.236328125,0.3828125,Everyday mobility and infrastructure
2665,2022-10-01,0.985483169555664,19.0,,,,19_kenya vision_kenya_nairobi_vision africa,,,0.1923828125,0.166015625,0.5078125,0.067626953125,0.07965087890625,0.88720703125,0.10235595703125,0.07965087890625,0.10235595703125,Shaping governance for collective futures
2666,2022-10-01,0.9264057278633118,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0027313232421875,0.0054779052734375,0.007080078125,0.0013484954833984,0.0032691955566406,0.56103515625,0.0038185119628906,0.0032691955566406,0.0038185119628906,Reviving ecosystems and species
2667,2022-10-01,0.9455576539039612,-1.0,United Kingdom,High,United Kingdom,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.133056640625,0.61962890625,0.86181640625,0.0044212341308593,0.035430908203125,0.9619140625,0.02459716796875,0.035430908203125,0.02459716796875,Reviving ecosystems and species
2668,2022-10-01,0.8825516700744629,72.0,Scotland,High,Scotland,72_future indigenous_indigenouspeoples_indigenous peoples_indigenous people,United Kingdom,,0.0242156982421875,0.08380126953125,0.0377197265625,0.0011768341064453,0.0040206909179687,0.98681640625,0.058380126953125,0.0040206909179687,0.058380126953125,Inclusive and equal future
2669,2022-10-01,0.9797077775001526,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.958984375,0.5185546875,0.96044921875,0.888671875,0.4306640625,0.9912109375,0.671875,0.4306640625,0.671875,Reviving ecosystems and species
2670,2022-10-01,0.8940886855125427,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.92626953125,0.06719970703125,0.0789794921875,0.0021324157714843,0.1817626953125,0.580078125,0.77734375,0.1817626953125,0.77734375,Reviving ecosystems and species
2671,2022-10-01,0.7516951560974121,4.0,,,,4_ai future_future ai_use ai_ai,,,0.2171630859375,0.042724609375,0.0311431884765625,0.0002212524414062,0.0015850067138671,0.0190887451171875,0.0201416015625,0.0015850067138671,0.0201416015625,Harnessing technology for futures
2672,2022-10-01,0.9967007040977478,30.0,,,,30_solarpower renewableenergy_energy solar_solar energy_solarenergy solarpower,,,0.0046882629394531,0.89111328125,0.0134735107421875,0.0046348571777343,0.9560546875,0.64208984375,0.98388671875,0.9560546875,0.98388671875,Harnessing technology for futures
2673,2022-10-01,0.991157293319702,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0102462768554687,0.045684814453125,0.0963134765625,0.0060386657714843,0.0179290771484375,0.98828125,0.0200958251953125,0.0179290771484375,0.0200958251953125,Reviving ecosystems and species
2674,2022-10-01,0.980799674987793,54.0,,,,54_future biodiversityday_biodiversity future_future biodiversity_biodiversityday biodiversity,,,0.97509765625,0.460205078125,0.004974365234375,0.0002003908157348,0.0026149749755859,0.947265625,0.54150390625,0.0026149749755859,0.54150390625,Reviving ecosystems and species
